geom_type,lon,lat,@id,barrier,historic,@geometry,building,man_made,tower:type,alt_name,amenity,denomination,heritage,heritage:operator,heritage:ref,heritage:website,heritage:website:sipa,name,protection_title,ref:dgpc,ref:ipa,religion,site_status,source:ref,wikidata,wikimedia_commons,wikipedia,addr:housenumber,addr:street,check_date,contact:facebook,contact:instagram,contact:twitter,fee,opening_hours,phone,tourism,website,stars,addr:housename,name:en,addr:city,addr:postcode,air_conditioning,description,guest_house,internet_access,operator,reservation,rooms,disused:railway,note,contact:phone,contact:website,landuse,name:de,bar,brand,brand:wikidata,email,image,internet_access:fee,payment:credit_cards,payment:debit_cards,smoking,source,wheelchair,tents,caravans,drinking_water,power_supply,sanitary_dump_station,shower,toilets,access,leisure,zoo,bridge,highway,layer,parking,height,check_date:internet_access,geological,geological:site,natural,official_name,place,breakfast,swimming_pool,related_law,short_protection_title,building:part,name:zh,brand:wikipedia,start_date,building:levels,elevator,park_ride,supervised,surface,addr:country,addr:state,payment:american_express,payment:cash,payment:cheque,payment:mastercard,payment:visa,shop,castle_type,fireplace,information,map_size,addr:unit,contact:email,contact:fax,contact:mobile,archaeological_site,historic:civilization,historic:period,ruins,heritage:since,heritage:website:arqueologia,ref:cns,artist_name,artwork_type,direction,name:pt,url,internet_access:ssid,artist:wikidata,material,memorial,subject:wikidata,area,fortification_type,payment:diners_club,payment:discover_card,payment:maestro,payment:visa_electron,inscription,bicycle,map_type,network,wreck,seamark:type,sport,guidepost,hiking,marker_type,ref,addr:place,fax,route_marker,attached_to,guide_type,location,disused,charge,fixme,name:nl,board_type,historic:era,megalith_type,ele,survey:date,outdoor_seating,name:hu,designation,field,attraction,public_transport,museum,bench,bin,lit,shelter,tactile_paving,subject:name,subject:wikipedia,support,facility_manager,source:position,status,facility_use,users_PLWD,users_boy,users_elderly,users_female,users_girl,users_men,camp_site,check_date:currency:XBT,currency:XBT,dog,payment:lightning,payment:lightning_contactless,payment:onchain,picnic_table,static_caravans,not:name,short_name,accommodation
Point,-8.6735476,37.0989179,node/7794562085,,,,,,,,,,,,,,,The Macarena Beach Hostel,,,,,,,,,,15,Travessa Gil Vicente,2026-04-16,,,,,,,hostel,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.672231,37.096333,node/7923028085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6754563,37.1004845,node/7947756785,,,,,,,,,,,,,,,Casa da Muralha,,,,,,,,,,7,Rua da Atalaia,,,,,,,,guest_house,,,,,,8600,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6618279,37.111549,node/8010904702,,,,,,,,,,,,,,,6 Meia Praia Vila Galé - Comboio Turistico,,,,,,,,,,,,,,,,,,,attraction,http://touristtrainlagos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6593104,37.1129197,node/8010904703,,,,,,,,,,,,,,,7 Meia Praia Dom Pedro - Comboio Turistico,,,,,,,,,,,,,,,,,,,attraction,http://touristtrainlagos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6523478,37.1168065,node/8010904704,,,,,,,,,,,,,,,8 Meia Praia Iberostar Hotel - Comboio Turistico,,,,,,,,,,,,,,,,,,,attraction,http://touristtrainlagos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6713561,37.0805756,node/8024456285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.2705806,6.5457512,node/8111902147,,,,,,,,,,,,,,,Nik Chuks Lodge,,,,,,,,,,7,Nik Chuks Street,,,,,,,,hotel,,,,,Egbe,100263,,A single floor Unit with Twin Shops as a frontal display.,,wlan,,,11,,,,,,,,Lodging & Accomodation,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nik Chuks Lodge Wifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6685458,37.0802134,node/8165668531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.438496,6.6147986,node/8264231018,,,,,,,,,,,,,,,Lagos safehouse,,,,,,,,,,23,"Kazeem street, off community road",,,,,,,,apartment,,,,,,100124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.5707378,6.6397418,node/8264270617,,,,,,,,,,,,,,,Temp Residence,,,,,,,,,,,,,,,,,,,apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6724391,37.087846,node/8313406490,,,,,,,,,,,,,,,Casa Papa,,,,,,,,,,15,Rua Eusébio da Silva Ferreira,,,,,,,,guest_house,,,,,São Gonçalo de Lagos,8600-544,,,house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6928381,37.1877833,node/8543505259,,,,,,,,,,,,,,,P1 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6919198,37.1921108,node/8543505260,,,,,,,,,,,,,,,P7 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6935694,37.1893556,node/8543505261,,,,,,,,,,,,,,,P3 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6924056,37.190675,node/8543505262,,,,,,,,,,,,,,,P5 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6919361,37.1913361,node/8543505263,,,,,,,,,,,,,,,P6 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6929222,37.1886278,node/8543505264,,,,,,,,,,,,,,,P2 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.691625,37.1925778,node/8543505265,,,,,,,,,,,,,,,P8 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6934917,37.1902528,node/8543505266,,,,,,,,,,,,,,,P4 EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6928667,37.1866778,node/8543505267,,,,,,,,,,,,,,,Painel inicial EBIO da Barragem da Bravura,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trailhead,,,,,,,,Estação da Biodiversidade da Barragem da Bravura,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBIO,,,,,,,,,,,wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3909899,6.4525957,node/8556973217,,monument,,,,,,,,,,,,,Water House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4235679,6.4326191,node/8567630851,,,,,,,,,,,,,,,Didi Museum,,,,,,,,,,,,,,,,,Mo-Sa 09:00-18:00,,museum,http://didimuseum.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.426812,6.425189,node/8567630874,,,,,,,,,,,,,,,Terra Kulture Gallery,,,,,,,,,,,,,,,,,,,gallery,https://terrakulturegallery.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.3695308,6.5436658,node/8599425950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6601732,37.1258364,node/8648905821,,,,,,,,,,,,,,,Quinta do Sol,,,,,,,,,,,,,,,,,,,apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7186044,37.0867269,node/8685942127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,2.717283,6.4249902,node/8773581317,,,,,,,,,,,,,,,H. Alexandre,,,,,,,,,,,,,,,,,,,guest_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.6253604,6.4732944,node/8813109568,,,,,,,,,,,,,,,The Patron Hôtel,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.6111436,6.4276485,node/8813127787,,,,,,,,,,,,,,,Barracuda Garden,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4478166,6.4236201,node/9125922843,,,,,,,,,,,,,,,Landmark Towers,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,"Hotel, Office and Restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.408874,6.5806143,node/9198020290,,wayside_shrine,,,,,,,,,,,,,Oju Aale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nigerian Red Cross Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4094123,6.5810432,node/9199279233,,wayside_shrine,,,,,,,,,,,,,Shrine for Water Gods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nigerian Red Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7269219,37.0873238,node/9225563047,,monument,,,,,,,,,,,,,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6730196,37.0988025,node/9233181617,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-15,,,,,,,hotel,,,,City Center Lagos Guest House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6716598,37.0999312,node/9237468717,,,,,,,,,,,,,,,Street Art Graffiti,,,,,,,,,,,,,,,,,,,artwork,,,,Street Art Graffiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6767276,37.1050751,node/9257862702,,,,,,,,,,,,,,,Lagos Downtown Guesthouse,,,,,,,,,,30,Rua da Barreira,2026-04-04,,,,,,,guest_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-0.2229556,43.2098846,node/9295340187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,2.8832375,6.4137376,node/9496497292,,,,,,,,,,,,,,,Lasisi Eleja Statue,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,"A statue that shows the fishing prowess of the Badagry people. The statue was curated by Terra Kulture, Lagos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinedu Oganwu,statue,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,2.8843683,6.4119484,node/9497607026,,castle,,,,,,,,,,,,,Mobee Royal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,palace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6700407,37.080666,node/9579079748,,,,,,,,,,,,,,,Rota Vicentina,,,,,,,,,,,,,,,,,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6726287,37.1033329,node/9586058634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6685071,37.0989995,node/9586058636,,,,,,,,,,,,,,,Forte da Ponta da Bandeira / Ponta da Bandeira Fort,,,,,,,,,,,,,,,,,,,information,,,,Ponta da Bandeira Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board,,,,,,,,,,,,,,,,Forte da Ponta da Bandeira,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,history,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6739192,37.1050702,node/9586058640,,,,,,,,,,,,,,,Guest House Vasco Da Gama,,,,,,,,,,,,2026-04-04,,,,,,,hostel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6735418,37.103929,node/9697958465,,chapel,,,,,,place_of_worship,roman_catholic,,,,,,Capela dos Ossos de Lagos,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,3.4569646,6.4481194,node/9703726801,,,,,,,,,,,,,,,Hotel Seanbels,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7186407,37.0880281,node/9741683672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7736664,37.0743002,node/9779005073,,,,,,,,,,,,,,,Casa Grande,,,,,,,,,,,Rua Principal,,,,,,,,guest_house,https://www.casagrandeportugal.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6716418,37.0999836,node/9833183756,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.6859052,37.1006185,node/9882750632,,,,,,,,,,,,,,,Logos Suite,,,,,,,,,,,,,,,,,,,chalet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.7410791,37.1455862,node/9884547689,,,,,,,,,,,,,,,Quinta do Maranhão,,,,,,,,,,,,,,,,,,,apartment,,,,,,,,,,,,,,,,+351 965 417 951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Point,-8.672352,37.1090731,node/10072570045,,,,,,,,,,,,,,,Centenário Da Chegada do Comboio,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,Monumento comemorativo do centenário da chegada do comboio a Lagos,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Duarte,installation,,,,,,steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
